task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version
T02008,Client_A,P028,mid,Media,dev,mid,3,2.0,high,1,fixed,2026-04-12,2026-04-16,10.0,0,24.59,14.92,0.49,True,4,0,5.13,,1158.07,1600.77,-442.7000000000001,user_033,2026-04-13,blocked,client_review,JIRA-38087,false,v2
T02009,Client_E,P008,mid,Content,relese,senior,1,,high,0,hourly,2025-10-09,2025-10-13,7.0,0,6.56,3.15,0.71,True,1,0,6.9,61.14,418.39,678.18,-259.79,user_001,2025-10-13,in_progress,client_review,JIRA-88506,false,v2
T02010,Client_B,P013,mid,Media,design,mid,2,5.0,low,0,value_based,2025-10-03,2025-10-06,2.0,1,10.3,8.37,0.13,False,1,0,1.25,79.49,1182.26,822.09,360.17,user_063,2025-10-03,review,client_review,JIRA-80868,true,v2
T02011,Client_C,P056,mid,Media,design,mid,2,3.0,low,0,fixed,2025-12-01,2025-12-07,7.0,0,9.54,8.84,0.4,True,3,1,0.85,61.71,735.98,610.45,125.52999999999996,user_083,2025-12-10,delivered,execution,JIRA-21431,false,v1
T02012,Client_D,P054,low,SEO,dev,mid,3,1.0,low,0,fixed,2026-05-17,2026-05-21,5.0,0,23.38,17.98,0.05,False,7,1,3.1,52.52,1017.51,1811.23,-793.72,user_111,2026-05-18,draft,execution,JIRA-17269,false,v3
T02013,Client_E,P047,low,Design,report,mid,2,2.0,high,0,hourly,2025-10-20,2025-10-26,7.0,0,9.97,5.71,0.28,True,4,0,6.07,43.75,570.58,716.27,-145.68999999999994,user_082,2025-10-20,in_progress,briefing,JIRA-16280,true,v2
T02014,Client_E,P015,high,Media,design_task,junior,3,4.0,medium,0,hourly,2026-05-17,2026-05-17,2.0,0,6.67,4.7,0.54,True,1,4,2.28,37.07,493.88,288.7,205.18,user_001,2026-05-17,in_progress,qa,JIRA-73075,true,v3
T02015,Client_A,P018,low,Media,ticket,junior,3,1.0,low,0,value_based,2026-01-27,2026-01-31,7.0,0,6.93,3.75,0.85,True,1,0,2.34,67.36,707.51,352.09,355.42,user_096,2026-01-28,review,briefing,JIRA-87212,true,v1
T02016,Client_E,P012,mid,seo,release,mid,2,2.0,medium,0,hourly,2025-10-07,2025-10-12,5.0,0,8.29,4.98,0.33,True,3,1,3.13,67.75,440.15,541.09,-100.94000000000004,user_077,2025-10-10,review,execution,JIRA-28719,true,final
T02017,Client_G,P013,mid,SEO,design,mid,3,3.0,medium,1,hourly,2025-12-15,2025-12-21,3.0,1,13.8,9.4,0.58,True,2,0,2.19,75.51,1088.76,1074.91,13.849999999999907,user_099,2025-12-21,delivered,finalized,JIRA-84311,true,v2
T02018,Client_D,P019,high,Content,article,mid,1,2.0,high,0,fixed,2025-11-19,2025-11-26,5.0,1,5.31,4.47,,True,1,2,4.08,55.4,622.12,293.44,328.68,user_080,2025-11-22,review,finalized,JIRA-44336,true,final
T02019,Client_A,P043,high,Media,ad,junior,5,3.0,medium,0,fixed,2026-02-09,2026-02-13,7.0,0,9.16,6.49,0.18,False,2,1,3.51,76.73,1552.32,627.97,924.35,user_047,2026-02-15,in_progress,briefing,JIRA-26948,true,v1
T02020,Client_C,P049,mid,Design,design,junior,1,3.0,medium,0,fixed,2025-08-26,2025-08-31,5.0,0,5.32,3.51,0.08,False,0,0,0.89,73.56,639.8,223.85,415.94999999999993,user_075,2025-08-29,review,finalized,JIRA-99265,true,v4
T02021,Client_Z,P008,low,Content,report,junior,3,5.0,low,0,hourly,2026-01-06,2026-01-12,3.0,1,5.29,4.05,0.62,True,2,3,0.91,78.35,414.8,291.91,122.89,user_095,2026-01-12,draft,qa,JIRA-19717,true,v2
T02022,Client_E,P035,mid,Content,report,senior,4,1.0,high,0,fixed,2025-09-07,2025-09-14,2.0,1,13.68,11.49,0.23,True,4,0,4.32,47.03,1447.22,968.9,478.3200000000001,user_031,2025-09-10,in_progress,briefing,JIRA-27794,false,v2
T02023,Client_D,P057,mid,Media,dev,junior,3,4.0,low,0,fixed,2026-01-03,2026-01-08,5.0,0,16.34,15.51,0.26,True,2,0,1.33,79.85,1206.32,673.1,533.2199999999999,user_029,2026-01-08,in_progress,qa,JIRA-70969,true,v3
T02024,Client_E,P039,mid,Media,ad,junior,3,3.0,medium,0,value_based,2026-04-16,2026-04-17,3.0,0,7.12,5.69,0.53,True,6,2,1.21,57.2,1010.98,349.5,661.48,user_042,2026-04-22,delivered,finalized,JIRA-60341,true,v1
T02025,Client_C,P013,mid,SEO,ticket,mid,5,2.0,medium,0,hourly,2025-11-23,2025-11-28,5.0,0,13.62,4.41,,True,5,3,6.04,55.07,444.68,1034.27,-589.5899999999999,user_067,2025-11-23,in_progress,client_review,,true,final
T02026,Client_G,P053,mid,Media,ad,senior,1,1.0,low,0,value_based,2026-04-23,2026-04-25,5.0,0,8.05,3.77,0.27,True,0,0,2.48,89.38,724.79,394.88,329.91,user_016,2026-05-01,delivered,finalized,JIRA-61563,false,v2
T02027,Client_D,P061,low,Content,dev,junior,1,5.0,high,0,fixed,2026-02-26,2026-03-03,2.0,1,5.96,3.46,0.31,True,0,0,1.8,64.14,608.14,353.32,254.82,user_021,2026-03-05,delivered,client_review,JIRA-97519,unknown,v3
T02028,Client_D,P023,low,Design,ticket,mid,5,3.0,low,1,fixed,2025-07-03,,7.0,0,11.01,4.14,0.32,True,1,4,0.0,50.57,968.07,856.63,111.44000000000004,user_087,2025-07-09,delivered,client_review,,true,v3
T02029,Client_D,P055,mid,Content,relese,mid,5,4.0,medium,0,hourly,2025-09-02,2025-09-04,3.0,0,32.77,17.0,0.16,False,3,0,2.2,65.72,1631.2,1594.97,36.23000000000002,user_018,2025-09-03,delivered,finalized,JIRA-44280,true,v2
T02030,Client_Y,P049,mid,Media,dev,junior,4,5.0,medium,0,hourly,2025-09-21,2025-09-24,3.0,0,19.65,14.61,0.29,True,4,2,1.15,58.7,1555.27,1208.85,346.4200000000001,user_061,2025-09-24,review,finalized,JIRA-97024,true,final
T02031,Client_C,P024,high,Design,report,junior,2,2.0,high,0,hourly,2026-04-27,2026-05-02,2.0,1,7.74,3.09,0.35,True,0,1,2.78,52.0,401.13,325.36,75.76999999999998,user_107,2026-05-06,review,client_review,JIRA-19819,false,v1
T02032,Client_F,P033,mid,Content,paid_ad,mid,2,2.0,low,0,value_based,2025-11-19,2025-11-23,5.0,0,6.47,5.77,0.46,True,3,2,5.56,45.81,803.79,414.42,389.37,user_115,2025-11-27,review,finalized,JIRA-77099,true,final
T02033,Client_C,P026,mid,Media,design,junior,3,2.0,medium,0,hourly,2026-02-28,2026-03-05,3.0,1,13.0,5.25,0.13,False,3,1,2.56,48.41,409.86,874.99,-465.13,user_038,2026-03-07,review,qa,JIRA-51843,false,v1
T02034,Client_C,P016,low,Media,design,junior,2,3.0,medium,0,value_based,2026-05-14,2026-05-17,5.0,0,15.97,15.84,0.29,True,1,1,0.0,72.34,821.3,649.69,171.6099999999999,user_032,2026-05-14,in_progress,finalized,JIRA-79673,false,v1
T02035,Client_E,P015,mid,Media,release,senior,3,4.0,low,1,value_based,2026-04-14,2026-04-19,2.0,1,7.0,5.02,0.49,True,2,1,1.29,87.03,2285.46,457.52,1827.94,user_101,2026-04-20,in_progress,briefing,JIRA-20242,unknown,v1
T02036,Client_G,P017,high,Content,article,senior,4,3.0,medium,0,hourly,2026-01-14,2026-01-19,3.0,1,13.08,10.73,0.64,True,6,2,0.0,,443.06,1396.43,-953.37,user_052,2026-01-16,archived,client_review,JIRA-84215,false,v1
T02037,Client_E,P064,high,SEO,ad,junior,3,4.0,medium,0,fixed,2026-04-28,2026-05-03,5.0,0,7.2,5.61,0.16,False,5,2,1.5,58.77,997.43,371.77,625.66,user_082,2026-05-06,in_progress,client_review,JIRA-26129,false,v2
T02038,Client_A,P032,mid,Design,ad,mid,2,2.0,medium,0,fixed,2025-10-14,2025-10-18,7.0,0,12.22,7.89,0.46,True,3,0,1.38,79.75,666.71,705.52,-38.809999999999945,user_029,2025-10-14,delivered,finalized,,false,v2
T02039,Client_C,P020,mid,SEO,ad,senior,3,2.0,high,0,value_based,2026-02-23,2026-03-04,2.0,1,18.89,14.48,0.13,False,3,1,1.64,66.49,1136.52,1229.55,-93.02999999999996,user_113,2026-02-26,blocked,qa,,true,v3
T02040,Client_A,P028,mid,Content,release,mid,4,4.0,medium,1,hourly,2025-10-02,2025-10-07,3.0,1,45.11,21.45,0.27,True,2,2,2.33,73.07,2081.27,2424.27,-343.0,user_044,2025-10-03,in_progress,client_review,JIRA-86496,false,v2
T02041,Client_E,P041,high,Content,design,junior,1,4.0,high,1,hourly,2025-10-09,2025-10-12,7.0,0,7.57,1.73,0.63,True,3,0,3.1,73.12,129.98,343.06,-213.08,user_026,2025-10-15,review,client_review,JIRA-67489,false,v3
T02042,Client_E,P012,mid,SEO,design,senior,3,1.0,medium,0,hourly,2025-12-10,2025-12-17,2.0,1,12.22,7.03,0.41,True,4,1,2.39,76.09,848.9,907.14,-58.24000000000001,user_062,2025-12-13,review,client_review,JIRA-32572,true,final
T02043,Client_F,P060,high,MEDIA,report,junior,5,4.0,medium,0,value_based,2025-12-06,2025-12-09,5.0,0,22.1,18.94,0.5,True,6,3,0.0,62.8,7198.62,1161.08,6037.54,user_090,2025-12-08,in_progress,qa,JIRA-52962,true,v3
T02044,Client_C,P038,mid,Design,design,junior,3,,low,1,fixed,2026-03-14,2026-03-19,3.0,1,14.32,7.55,0.2,True,5,1,21.93,37.58,1059.61,883.39,176.2199999999999,user_079,2026-03-20,review,briefing,JIRA-17649,false,v1
T02045,Client_F,P029,mid,Design,report,junior,3,2.0,low,0,hourly,2026-04-26,2026-04-30,7.0,0,21.74,15.33,,False,4,1,1.08,52.14,1565.49,696.74,868.75,user_002,2026-04-26,in_progress,qa,JIRA-22183,false,v1
T02046,Client_D,P055,high,Content,ad,junior,1,4.0,high,0,fixed,2025-10-03,2025-10-08,5.0,0,4.75,3.05,0.74,True,3,0,1.58,91.91,662.32,135.97,526.35,user_077,2025-10-07,review,client_review,JIRA-99266,true,v1
T02047,Client_C,P038,mid,Content,article,junior,5,5.0,medium,0,hourly,2025-07-21,2025-07-27,7.0,0,11.73,8.98,0.45,True,3,0,2.23,61.59,905.47,454.56,450.91,user_004,2025-07-27,draft,finalized,JIRA-12095,true,v1
T02048,Client_C,P002,high,SEO,report,mid,5,5.0,low,0,value_based,2025-08-17,2025-08-22,3.0,1,16.09,9.77,0.28,True,3,5,0.81,51.9,2754.89,778.96,1975.93,user_021,2025-08-24,review,briefing,JIRA-11453,true,v2
T02049,Client_D,P056,low,Design,report,mid,3,2.0,high,0,fixed,2026-01-11,2026-01-15,7.0,0,21.36,14.11,0.21,True,6,1,4.28,59.0,965.74,1682.01,-716.27,user_023,2026-01-15,in_progress,qa,JIRA-14110,true,v2
T02050,Client_F,P021,low,SEO,release,senior,2,3.0,high,0,hourly,2026-01-08,2026-01-13,10.0,0,26.96,14.82,0.03,False,2,1,1.15,68.98,1255.63,2056.38,-800.75,user_019,2026-01-14,review,briefing,JIRA-83133,false,final
T02051,Client_M,P022,low,Content,dev,junior,3,1.0,low,0,value_based,2026-05-16,2026-05-18,5.0,0,11.48,7.69,0.38,True,6,3,3.09,54.72,1075.71,464.74,610.97,user_078,2026-05-21,review,execution,JIRA-26697,false,v1
T02052,Client_F,P050,low,Media,release,senior,3,2.0,high,0,fixed,2026-05-14,2026-05-16,5.0,0,13.94,12.23,0.07,False,4,5,7.01,33.77,740.93,1019.43,-278.5,user_025,2026-05-19,archived,client_review,JIRA-72202,false,v3
T02053,Client_D,P011,high,CONTENT,design,mid,1,,medium,0,hourly,2025-08-30,2025-09-01,5.0,0,7.09,6.61,0.7,True,1,0,0.89,81.98,581.3,288.51,292.79,user_102,2025-08-31,review,client_review,JIRA-21447,false,v1
T02054,Client_H,P053,low,SEO,Ticket,junior,1,3.0,medium,0,fixed,2026-03-23,2026-03-30,7.0,0,6.87,6.05,0.48,True,1,1,0.99,78.92,395.38,213.41,181.97,user_021,2026-03-24,review,finalized,JIRA-63346,false,v3
T02055,Client_G,P025,high,Content,report,senior,4,2.0,medium,0,fixed,2025-10-30,2025-11-04,2.0,1,11.67,6.66,,True,3,2,1.35,65.44,1392.48,841.61,550.87,user_082,2025-11-02,in_progress,execution,JIRA-85456,false,v3
T02056,Client_C,P063,high,Content,release,junior,3,3.0,low,0,hourly,2025-11-03,2025-11-08,7.0,0,24.96,18.28,0.44,True,1,0,1.26,80.07,2062.58,726.06,1336.52,user_004,2025-11-04,delivered,client_review,JIRA-62740,false,v3
T02057,Client_F,P011,mid,Content,ticket,mid,1,4.0,low,0,value_based,2025-10-06,,5.0,0,6.34,4.55,0.34,True,2,1,0.85,61.95,613.35,479.54,133.81,user_068,2025-10-13,delivered,qa,JIRA-36934,false,final
T02058,Client_E,P051,high,Design,dev,senior,3,3.0,medium,0,hourly,2025-11-24,2025-11-27,10.0,0,20.75,15.12,0.53,True,6,1,1.13,,1992.32,1604.42,387.8999999999999,user_089,2025-11-25,draft,briefing,,false,v3
T02059,Client_D,P021,high,SEO,design,mid,3,3.0,low,0,value_based,2026-01-18,2026-01-24,2.0,1,11.22,6.86,,False,2,1,4.22,52.44,1381.5,527.73,853.77,user_074,2026-01-23,review,execution,JIRA-17300,true,final
T02060,Client_F,P056,mid,SEO,report,mid,2,3.0,high,1,hourly,2025-12-27,2026-01-01,10.0,0,15.52,8.07,0.49,True,0,0,4.75,91.41,688.97,807.57,-118.60000000000002,user_076,2025-12-27,in_progress,briefing,JIRA-39893,false,v3
T02061,Client_F,P022,low,Content,support_ticket,senior,2,3.0,low,1,hourly,2025-10-03,2025-10-07,2.0,1,5.11,3.44,0.41,True,4,0,1.66,82.09,315.85,584.99,-269.14,user_053,2025-10-12,draft,finalized,JIRA-29545,true,v2
T02062,Client_B,P024,mid,Design,dev,senior,3,3.0,medium,0,hourly,2026-01-28,2026-02-02,5.0,0,8.04,6.07,0.53,True,1,1,2.5,74.88,499.49,692.15,-192.66,user_039,2026-02-04,delivered,client_review,JIRA-96143,unknown,v2
T02063,Client_H,P005,low,MEDIA,report,mid,2,1.0,high,0,value_based,2026-04-22,2026-04-26,10.0,0,15.62,7.65,0.54,True,5,2,2.88,70.83,1469.65,807.82,661.83,user_112,2026-04-28,archived,execution,JIRA-10128,false,v1
T02064,Client_D,P044,high,Design,ticket,mid,4,4.0,high,0,fixed,2025-10-11,2025-10-14,5.0,0,5.13,2.67,0.87,True,3,4,2.22,30.8,1231.68,373.49,858.19,user_119,2025-10-12,review,client_review,JIRA-59605,false,v2
T02065,Client_D,P005,low,Design,article,mid,3,5.0,medium,0,hourly,2026-02-04,2026-02-09,2.0,1,13.19,11.64,0.19,True,2,1,1.29,75.2,2526.72,1030.33,1496.39,user_089,2026-02-05,in_progress,briefing,,unknown,final
T02066,Client_E,P030,mid,Design,ad,junior,2,,medium,1,fixed,2025-09-28,2025-10-03,,0,4.5,3.29,0.33,True,1,0,5.22,39.53,612.82,310.28,302.5400000000001,user_035,2025-09-30,in_progress,briefing,JIRA-64645,true,v2
T02067,Client_A,P049,mid,SEO,design,junior,4,1.0,medium,0,fixed,2026-01-14,2026-01-20,,1,25.78,15.28,0.11,False,5,3,2.09,32.36,1159.83,906.75,253.07999999999996,user_026,2026-01-22,review,briefing,JIRA-32075,true,v4
T02068,Client_D,P033,mid,SEO,article,senior,4,3.0,medium,0,value_based,2026-05-01,2026-05-05,3.0,1,12.44,8.25,0.28,True,2,1,1.1,71.92,1465.35,1130.81,334.54,user_098,2026-05-05,in_progress,qa,JIRA-52948,true,v3
T02069,Client_\,P034,high,Design,ad,senior,4,4.0,medium,0,hourly,2025-08-15,2025-08-18,10.0,0,6.18,3.4,0.35,True,5,1,1.47,70.27,330.18,399.06,-68.88,user_077,2025-08-17,in_progress,briefing,JIRA-60245,true,final
T02070,Client_D,P058,high,Design,ad,mid,3,2.0,low,1,value_based,2026-04-28,2026-05-03,7.0,0,13.99,11.84,0.2,True,3,2,10.18,48.08,1452.64,883.37,569.2700000000001,user_029,2026-05-02,in_progress,qa,JIRA-95318,true,v1
T02071,Client_B,P057,high,Content,dev,mid,4,5.0,high,1,hourly,2025-10-06,2025-10-12,7.0,0,13.98,10.88,0.21,True,5,1,2.47,74.54,953.51,1036.32,-82.80999999999995,user_039,2025-10-15,in_progress,briefing,JIRA-31043,unknown,v2
T02072,Client_E,P010,low,Media,dev,senior,2,3.0,medium,0,fixed,2026-01-29,2026-02-02,10.0,0,13.23,8.29,0.17,False,2,0,1.11,81.9,1039.67,1272.74,-233.06999999999996,user_012,2026-02-02,blocked,qa,JIRA-54785,unknown,v1
T02073,Client_G,P001,mid,Media,dev,mid,4,5.0,high,0,fixed,2026-04-07,2026-04-12,5.0,0,27.26,22.15,0.3,True,2,2,2.01,84.03,1517.16,1753.0,-235.83999999999992,user_048,2026-04-15,review,execution,JIRA-41626,true,v4
T02074,Client_E,P056,high,Design,release,mid,4,4.0,medium,0,hourly,2026-03-07,2026-03-10,7.0,0,13.56,9.38,0.65,True,7,2,1.93,62.56,759.67,841.96,-82.29000000000008,user_053,2026-03-10,draft,briefing,JIRA-82677,true,v2
T02075,Client_A,P045,high,SEO,report,senior,4,4.0,medium,0,fixed,2026-05-20,2026-05-23,7.0,0,11.72,11.72,0.24,True,0,2,1.68,65.78,8741.011149211485,575.01,8166.0011492114845,user_018,2026-05-27,in_progress,briefing,JIRA-59374,false,v4
T02076,Client_F,P060,mid,SEO,ticket,junior,5,2.0,high,1,hourly,2025-12-19,2025-12-25,5.0,1,11.13,8.58,0.88,True,5,2,20.43,42.02,791.92,626.31,165.61,user_060,2025-12-24,delivered,client_review,JIRA-89203,true,final
T02077,Client_G,P045,high,Media,design,junior,2,1.0,low,1,hourly,2026-03-08,2026-03-12,7.0,0,15.24,6.87,0.13,False,3,3,5.22,47.67,877.97,482.74,395.23,user_040,2026-03-14,in_progress,qa,JIRA-88547,false,v1
T02078,Client_F,P044,mid,Media,ticket,mid,1,4.0,medium,0,fixed,2026-03-06,2026-03-12,2.0,1,6.68,5.36,0.2,True,2,0,0.83,77.56,458.52,416.48,42.03999999999997,user_064,2026-03-07,review,qa,JIRA-30206,false,v2
T02079,Client_G,P036,low,SEO,ticket,senior,3,4.0,low,0,hourly,2025-09-24,2025-09-27,3.0,0,5.77,4.11,0.41,True,2,2,0.0,82.07,521.0,384.99,136.01,user_028,2025-09-24,review,finalized,JIRA-10286,true,v1
T02080,Client_A,P050,mid,Content,dev,junior,4,4.0,low,0,hourly,2025-08-15,2025-08-18,7.0,0,17.08,16.21,0.29,True,2,1,2.34,80.37,1508.84,794.98,713.8599999999999,user_045,2025-08-22,delivered,briefing,,false,final
T02081,Client_E,P014,mid,Content,Design,junior,3,3.0,medium,0,hourly,2026-01-05,2026-01-07,10.0,0,11.98,10.6,0.44,True,4,5,1.91,49.31,1010.87,480.95,529.9200000000001,user_021,2026-01-08,in_progress,briefing,,false,v2
T02082,Client_E,P008,low,Design,ad,senior,4,3.0,medium,1,fixed,2026-03-12,2026-03-15,7.0,0,7.49,7.49,0.53,True,5,2,3.36,84.69,875.08,835.99,39.09000000000003,user_013,2026-03-17,delivered,briefing,JIRA-16799,false,final
T02083,Client_B,P061,low,Content,ad,junior,3,4.0,high,0,hourly,2025-09-18,2025-09-24,10.0,0,9.76,7.85,0.38,True,1,1,1.42,68.77,766.72,661.72,105.0,user_022,2025-09-21,draft,execution,JIRA-50693,false,v3
T02084,Client_H,P024,low,Design,report,junior,5,1.0,low,1,value_based,2026-05-24,2026-05-30,2.0,1,17.56,12.27,0.33,True,3,1,5.43,55.59,2236.95,1013.4,1223.5499999999995,user_076,2026-05-31,in_progress,qa,JIRA-62652,false,v3
T02085,Client_F,P013,high,Design,report,junior,4,3.0,high,0,hourly,2026-04-15,2026-04-22,2.0,1,18.64,12.61,0.36,True,4,1,1.69,68.12,1098.97,747.85,351.12,user_103,2026-04-24,review,briefing,JIRA-81976,false,v2
T02086,Client_Z,P026,mid,Content,article,mid,4,3.0,medium,0,value_based,2026-03-24,2026-03-31,10.0,0,8.17,6.01,0.37,True,4,0,0.54,77.78,1173.88,513.73,660.1500000000001,user_106,2026-03-28,review,qa,JIRA-56201,false,v2
T02087,Client_G,P013,high,Media,dev,mid,2,3.0,low,1,fixed,2026-04-11,2026-04-15,3.0,1,14.61,10.55,0.38,True,0,0,0.88,74.91,1626.14,1017.4,608.7400000000001,user_095,2026-04-12,in_progress,briefing,JIRA-87371,false,v3
T02088,Client_C,P061,high,Content,ad,mid,2,2.0,medium,0,value_based,2025-09-09,2025-09-12,3.0,0,5.6,3.19,0.54,True,6,1,3.22,69.8,957.7,249.11,708.59,user_027,2025-09-14,review,finalized,,false,v1
T02089,Client_B,P033,high,Content,Ad,junior,3,3.0,low,1,hourly,2026-02-02,2026-02-06,7.0,0,8.75,6.63,0.13,False,3,0,2.84,68.68,605.01,588.08,16.92999999999995,user_046,2026-02-07,in_progress,client_review,JIRA-39369,true,v2
T02090,Client_G,P058,mid,Content,ticket,senior,2,4.0,medium,0,hourly,2025-09-27,2025-10-01,7.0,0,9.28,3.91,0.45,True,3,0,1.14,83.57,466.81,268.38,198.43,user_118,2025-09-29,in_progress,briefing,JIRA-19756,true,final
T02091,Client_B,P051,high,SEO,ticket,mid,1,3.0,medium,0,hourly,2026-05-18,2026-05-25,2.0,1,4.65,4.08,0.44,True,2,1,2.43,68.48,475.26,1895.2658396547984,-1420.0058396547986,user_075,2026-05-19,review,client_review,JIRA-19252,true,v3
T02092,Client_C,P032,low,Media,dev,junior,3,5.0,low,0,fixed,2026-01-24,2026-01-27,2.0,1,13.61,8.86,0.17,False,4,2,0.84,51.16,675.14,809.04,-133.89999999999998,user_036,2026-02-01,review,client_review,,true,final
T02093,Client_A,P030,low,SEO,article,senior,3,3.0,medium,0,value_based,2026-05-10,2026-05-16,5.0,1,8.94,5.18,0.2,True,2,0,0.93,78.79,1123.93,695.9,428.0300000000001,user_068,2026-05-13,delivered,briefing,,false,v1
T02094,Client_M,P045,high,Design,article,junior,1,5.0,medium,0,hourly,2026-02-07,2026-02-12,5.0,0,4.68,2.83,0.31,True,1,2,0.62,45.21,297.08,210.68,86.39999999999998,user_109,2026-02-13,in_progress,qa,JIRA-51374,unknown,v2
T02095,Client_E,P049,low,SEO,article,mid,2,4.0,high,0,hourly,2026-03-18,2026-03-21,3.0,0,7.54,5.03,0.37,True,3,1,1.46,80.3,550.54,386.22,164.31999999999994,user_007,2026-03-18,archived,qa,JIRA-52695,true,v1
T02096,Client_D,P028,high,Media,article,mid,3,2.0,low,1,hourly,2025-10-12,2025-10-17,3.0,1,12.43,10.9,0.23,True,3,1,7.36,57.69,1931.997976190528,581.47,1350.527976190528,user_020,2025-10-20,review,finalized,JIRA-45695,false,v3
T02097,Client_G,P026,high,Design,creative,mid,5,5.0,high,0,hourly,2025-12-23,2026-01-01,3.0,1,17.93,15.35,0.6,True,4,4,3.17,51.51,1443.59,780.86,662.7299999999999,user_060,2025-12-31,review,qa,JIRA-88857,false,v1
T02098,Client_A,P063,mid,SEO ,ad,mid,4,5.0,medium,0,value_based,2025-12-02,2025-12-07,3.0,1,17.41,11.61,0.53,True,4,0,0.95,79.05,1033.59,1074.98,-41.3900000000001,user_111,2025-12-07,in_progress,qa,JIRA-26121,false,v4
T02099,Client_B,P053,mid,Design,ticket,senior,4,1.0,high,0,hourly,2026-01-02,2026-01-07,5.0,0,10.58,5.29,0.68,True,1,0,0.0,65.35,758.1,1032.82,-274.7199999999999,user_051,2026-01-08,in_progress,qa,JIRA-59653,true,v2
T02100,Client_F,P015,high,Media,article,senior,2,4.0,medium,0,fixed,2026-01-22,2026-01-31,5.0,1,13.53,13.21,0.19,True,5,1,0.98,,947.46,698.34,249.12,user_014,2026-01-28,in_progress,qa,JIRA-83866,true,v1
T02101,Client_A,P026,mid,SEO,design,junior,5,3.0,medium,0,hourly,2025-11-21,2025-11-26,5.0,0,25.45,25.45,0.29,True,6,3,1.11,42.9,5735.45,1238.02,4497.43,user_049,2025-11-30,in_progress,briefing,JIRA-73093,true,v2
T02102,Client_H,P008,mid,Content,dev,junior,4,4.0,medium,0,fixed,2026-01-22,2026-01-28,5.0,1,56.8,47.02,,False,2,1,,68.57,1719.85,3234.57,-1514.7200000000005,user_107,2026-01-31,in_progress,finalized,JIRA-43586,false,v1
T02103,Client_G,P052,low,Design,article,senior,4,4.0,high,0,fixed,2026-03-06,2026-03-12,5.0,1,15.14,7.48,0.27,True,4,1,2.99,93.05,2151.16,1129.86,1021.3,user_013,2026-03-15,review,client_review,JIRA-88956,true,v3
T02104,Client_F,P049,high,Design,ticket,mid,3,3.0,low,0,hourly,2025-11-08,2025-11-10,10.0,0,6.43,5.06,0.13,False,5,1,0.0,64.76,489.83,288.54,201.29,user_036,2025-11-16,in_progress,finalized,JIRA-45225,true,v1
T02105,Client_A,P014,mid,Media,ad,junior,5,1.0,medium,1,hourly,2025-07-29,2025-07-31,10.0,0,7.69,,0.81,True,6,0,0.0,64.52,500.99,458.65,42.34000000000003,user_101,2025-07-30,in_progress,finalized,JIRA-45093,true,v3
T02106,Client_D,P048,low,SEO,design,junior,2,5.0,medium,0,fixed,2025-07-09,2025-07-18,5.0,1,8.53,,0.08,False,2,1,0.65,77.1,881.88,494.48,387.4,user_103,2025-07-16,in_progress,finalized,JIRA-96841,false,v4
T02107,Client_C,P036,low,Design,report,senior,3,2.0,low,0,fixed,2025-08-23,2025-08-28,3.0,1,20.29,15.24,0.45,True,2,0,8.95,59.44,1214.93,1559.18,-344.25,user_111,2025-08-24,in_progress,execution,JIRA-37800,false,v2
T02108,Client_D,P051,low,SEO,report,mid,3,5.0,medium,0,hourly,2026-03-21,2026-03-27,7.0,0,6.95,5.4,0.31,True,4,1,1.53,,418.68,453.83,-35.14999999999998,user_094,2026-03-29,in_progress,finalized,JIRA-48865,true,final
T02109,Client_C,P021,mid,Media,design,junior,3,2.0,medium,0,fixed,2025-09-14,2025-09-15,3.0,0,8.91,4.02,0.6,True,3,0,4.74,69.66,1395.38,339.02,1056.36,user_104,2025-09-19,in_progress,qa,JIRA-56726,true,v4
T02110,Client_F,P027,mid,SEO,ticket,mid,5,5.0,medium,0,hourly,2026-03-03,2026-03-09,7.0,0,12.22,10.75,0.21,True,2,3,0.87,66.2,822.57,946.36,-123.78999999999996,user_097,2026-03-07,delivered,execution,JIRA-37646,true,v2
T02111,Client_B,P030,mid,SEO,relese,mid,4,4.0,high,0,value_based,2026-01-16,2026-01-20,2.0,1,0.25,5.27,0.33,True,1,0,2.29,78.5,2486.45,9121.318294097338,-6634.868294097339,user_069,2026-01-20,in_progress,client_review,,true,v2
T02112,Client_B,P004,mid,Content,dev,junior,3,2.0,low,1,hourly,2026-05-24,2026-05-27,7.0,0,11.2,8.29,0.83,True,2,2,,44.62,456.01,473.1,-17.090000000000032,user_083,2026-06-02,in_progress,finalized,JIRA-76096,true,v1
